incident_date,district,crime_category,hour_of_day,day_of_week,recent_7day_count,precinct_density_score,future_incident_count
2026-07-12 05:00:00,Ballari,Cybercrime,5,6,24,8.28,7
2026-07-12 05:00:00,Udupi,Burglary,5,6,10,4.29,4
2026-07-12 05:00:00,Belagavi,Fraud,5,6,36,5.73,8
2026-07-12 05:00:00,Bengaluru Urban,Fraud,5,6,32,7.42,10
2026-07-12 05:00:00,Mangaluru,Cybercrime,5,6,18,2.07,3
2026-07-12 05:00:00,Bengaluru Urban,Assault,5,6,5,3.91,8
2026-07-12 06:00:00,Mangaluru,Burglary,6,6,25,3.96,4
2026-07-12 06:00:00,Belagavi,Fraud,6,6,43,7.04,8
2026-07-12 07:00:00,Udupi,Theft,7,6,17,3.19,3
2026-07-12 07:00:00,Hubballi-Dharwad,Assault,7,6,3,4.58,3
2026-07-12 08:00:00,Davanagere,Fraud,8,6,25,7.69,6
2026-07-12 08:00:00,Udupi,Fraud,8,6,31,6.24,7
2026-07-12 08:00:00,Kalaburagi,Fraud,8,6,2,9.5,4
2026-07-12 09:00:00,Udupi,Fraud,9,6,43,3.94,7
2026-07-12 09:00:00,Bengaluru Urban,Fraud,9,6,23,4.96,8
2026-07-12 10:00:00,Udupi,Burglary,10,6,17,7.59,6
2026-07-12 11:00:00,Udupi,Assault,11,6,28,3.71,5
2026-07-12 11:00:00,Udupi,Fraud,11,6,9,3.58,5
2026-07-12 11:00:00,Belagavi,Fraud,11,6,43,1.59,8
2026-07-12 11:00:00,Hubballi-Dharwad,Theft,11,6,22,9.21,5
2026-07-12 11:00:00,Kalaburagi,Cybercrime,11,6,30,6.96,11
2026-07-12 12:00:00,Belagavi,Burglary,12,6,3,5.39,4
2026-07-12 13:00:00,Kalaburagi,Burglary,13,6,16,6.29,5
2026-07-12 13:00:00,Kalaburagi,Cybercrime,13,6,33,7.69,9
2026-07-12 15:00:00,Mangaluru,Assault,15,6,10,5.95,5
2026-07-12 15:00:00,Shivamogga,Theft,15,6,3,2.17,2
2026-07-12 16:00:00,Udupi,Burglary,16,6,19,7.28,4
2026-07-12 16:00:00,Bengaluru Urban,Theft,16,6,13,6.96,9
2026-07-12 16:00:00,Belagavi,Cybercrime,16,6,24,6.12,10
2026-07-12 16:00:00,Mangaluru,Cybercrime,16,6,9,3.66,5
2026-07-12 17:00:00,Bengaluru Urban,Fraud,17,6,35,6.32,10
2026-07-12 17:00:00,Ballari,Theft,17,6,39,4.39,7
2026-07-12 17:00:00,Hubballi-Dharwad,Burglary,17,6,42,3.14,6
2026-07-12 18:00:00,Mysuru,Cybercrime,18,6,22,5.05,6
2026-07-12 20:00:00,Belagavi,Burglary,20,6,20,1.3,5
2026-07-12 20:00:00,Hubballi-Dharwad,Theft,20,6,15,8.7,5
2026-07-12 20:00:00,Davanagere,Assault,20,6,23,6.22,8
2026-07-12 20:00:00,Bengaluru Urban,Assault,20,6,8,7.07,9
2026-07-12 20:00:00,Belagavi,Fraud,20,6,34,1.28,5
2026-07-12 20:00:00,Ballari,Cybercrime,20,6,9,7.56,4
2026-07-12 20:00:00,Udupi,Assault,20,6,20,6.55,8
2026-07-12 21:00:00,Shivamogga,Fraud,21,6,17,8.42,6
2026-07-12 21:00:00,Davanagere,Assault,21,6,24,8.88,9
2026-07-12 21:00:00,Udupi,Fraud,21,6,35,2.58,7
2026-07-12 22:00:00,Shivamogga,Assault,22,6,40,7.47,11
2026-07-12 22:00:00,Davanagere,Assault,22,6,33,6.2,9
2026-07-12 22:00:00,Bengaluru Urban,Burglary,22,6,30,7.37,9
2026-07-12 22:00:00,Bengaluru Urban,Cybercrime,22,6,37,5.16,9
2026-07-12 23:00:00,Davanagere,Theft,23,6,29,8.68,5
2026-07-12 23:00:00,Hubballi-Dharwad,Burglary,23,6,12,4.09,2
2026-07-13 00:00:00,Bengaluru Urban,Cybercrime,0,0,34,2.62,8
2026-07-13 00:00:00,Udupi,Cybercrime,0,0,42,7.2,7
2026-07-13 01:00:00,Davanagere,Fraud,1,0,21,2.99,4
2026-07-13 01:00:00,Bengaluru Urban,Cybercrime,1,0,18,5.51,9
2026-07-13 02:00:00,Shivamogga,Fraud,2,0,35,2.74,7
2026-07-13 02:00:00,Hubballi-Dharwad,Cybercrime,2,0,40,6.17,8
2026-07-13 04:00:00,Hubballi-Dharwad,Fraud,4,0,21,2.48,4
2026-07-13 04:00:00,Hubballi-Dharwad,Burglary,4,0,33,4.98,9
2026-07-13 04:00:00,Udupi,Assault,4,0,33,2.77,7
2026-07-13 04:00:00,Shivamogga,Fraud,4,0,13,2.44,3
2026-07-13 04:00:00,Davanagere,Assault,4,0,37,8.43,8
2026-07-13 05:00:00,Davanagere,Theft,5,0,19,4.74,8
2026-07-13 05:00:00,Hubballi-Dharwad,Burglary,5,0,32,8.09,10
2026-07-13 05:00:00,Hubballi-Dharwad,Cybercrime,5,0,7,5.23,4
2026-07-13 05:00:00,Davanagere,Cybercrime,5,0,3,1.76,2
2026-07-13 06:00:00,Shivamogga,Assault,6,0,35,8.73,7
2026-07-13 06:00:00,Ballari,Theft,6,0,27,4.41,6
2026-07-13 06:00:00,Mysuru,Theft,6,0,40,3.17,7
2026-07-13 06:00:00,Kalaburagi,Assault,6,0,37,1.82,6
2026-07-13 07:00:00,Bengaluru Urban,Cybercrime,7,0,2,5.16,6
2026-07-13 07:00:00,Ballari,Assault,7,0,32,3.28,6
2026-07-13 08:00:00,Mangaluru,Theft,8,0,38,8.86,8
2026-07-13 09:00:00,Davanagere,Assault,9,0,39,3.15,7
2026-07-13 09:00:00,Ballari,Fraud,9,0,11,5.4,3
2026-07-13 10:00:00,Ballari,Fraud,10,0,16,6.34,5
2026-07-13 11:00:00,Davanagere,Theft,11,0,4,2.13,3
2026-07-13 11:00:00,Davanagere,Theft,11,0,38,2.38,4
2026-07-13 11:00:00,Mysuru,Cybercrime,11,0,10,9.27,8
2026-07-13 12:00:00,Ballari,Theft,12,0,36,6.78,8
2026-07-13 13:00:00,Davanagere,Assault,13,0,38,8.38,7
2026-07-13 14:00:00,Davanagere,Assault,14,0,14,8.66,6
2026-07-13 15:00:00,Kalaburagi,Cybercrime,15,0,11,7.75,6
2026-07-13 15:00:00,Belagavi,Theft,15,0,2,2.34,2
2026-07-13 15:00:00,Mangaluru,Cybercrime,15,0,19,4.81,6
2026-07-13 15:00:00,Udupi,Fraud,15,0,29,2.49,4
2026-07-13 16:00:00,Davanagere,Burglary,16,0,31,3.23,6
2026-07-13 17:00:00,Davanagere,Assault,17,0,29,5.54,5
2026-07-13 17:00:00,Mysuru,Burglary,17,0,29,7.75,7
2026-07-13 17:00:00,Shivamogga,Cybercrime,17,0,43,1.41,7
2026-07-13 17:00:00,Davanagere,Cybercrime,17,0,6,5.25,2
2026-07-13 17:00:00,Ballari,Assault,17,0,40,4.71,6
2026-07-13 17:00:00,Belagavi,Theft,17,0,13,6.83,5
2026-07-13 18:00:00,Mangaluru,Theft,18,0,37,3.37,6
2026-07-13 18:00:00,Mysuru,Fraud,18,0,31,1.5,5
2026-07-13 19:00:00,Mysuru,Fraud,19,0,28,4.54,6
2026-07-13 19:00:00,Mysuru,Fraud,19,0,2,5.62,3
2026-07-13 19:00:00,Udupi,Fraud,19,0,13,1.81,3
2026-07-13 20:00:00,Belagavi,Fraud,20,0,20,8.21,5
2026-07-13 20:00:00,Mysuru,Burglary,20,0,18,5.41,5
2026-07-13 22:00:00,Hubballi-Dharwad,Burglary,22,0,8,3.82,3
2026-07-13 22:00:00,Ballari,Cybercrime,22,0,22,1.44,4
2026-07-13 22:00:00,Belagavi,Theft,22,0,38,5.82,6
2026-07-13 22:00:00,Davanagere,Fraud,22,0,16,5.34,5
2026-07-13 22:00:00,Mysuru,Fraud,22,0,25,4.59,6
2026-07-13 22:00:00,Ballari,Cybercrime,22,0,43,4.92,7
2026-07-13 23:00:00,Mangaluru,Theft,23,0,37,3.27,7
2026-07-13 23:00:00,Kalaburagi,Fraud,23,0,43,7.42,8
2026-07-14 00:00:00,Shivamogga,Cybercrime,0,1,4,5.78,3
2026-07-14 00:00:00,Mangaluru,Fraud,0,1,28,1.31,2
2026-07-14 01:00:00,Mysuru,Assault,1,1,37,8.77,9
2026-07-14 01:00:00,Mysuru,Fraud,1,1,32,4.55,6
2026-07-14 02:00:00,Kalaburagi,Assault,2,1,19,7.93,5
2026-07-14 02:00:00,Belagavi,Assault,2,1,31,2.32,5
2026-07-14 02:00:00,Bengaluru Urban,Cybercrime,2,1,35,7.26,11
2026-07-14 03:00:00,Kalaburagi,Cybercrime,3,1,4,3.7,4
2026-07-14 03:00:00,Ballari,Burglary,3,1,32,3.11,8
2026-07-14 04:00:00,Ballari,Burglary,4,1,13,6.06,7
2026-07-14 05:00:00,Shivamogga,Assault,5,1,38,6.49,8
2026-07-14 05:00:00,Ballari,Cybercrime,5,1,42,6.02,7
2026-07-14 05:00:00,Mysuru,Burglary,5,1,5,9.3,8
2026-07-14 05:00:00,Mangaluru,Theft,5,1,33,7.06,12
2026-07-14 05:00:00,Shivamogga,Assault,5,1,32,5.28,6
2026-07-14 06:00:00,Ballari,Fraud,6,1,42,4.26,9
2026-07-14 06:00:00,Mangaluru,Theft,6,1,37,3.21,7
2026-07-14 06:00:00,Shivamogga,Assault,6,1,9,7.79,5
2026-07-14 06:00:00,Davanagere,Assault,6,1,36,3.26,7
2026-07-14 06:00:00,Hubballi-Dharwad,Fraud,6,1,10,7.38,5
2026-07-14 08:00:00,Kalaburagi,Theft,8,1,9,6.73,4
2026-07-14 08:00:00,Belagavi,Fraud,8,1,38,9.05,9
2026-07-14 09:00:00,Kalaburagi,Burglary,9,1,43,8.35,8
2026-07-14 09:00:00,Udupi,Fraud,9,1,28,1.42,5
2026-07-14 09:00:00,Mangaluru,Cybercrime,9,1,36,1.46,5
2026-07-14 09:00:00,Kalaburagi,Theft,9,1,27,8.08,8
2026-07-14 10:00:00,Shivamogga,Fraud,10,1,15,6.06,4
2026-07-14 11:00:00,Davanagere,Assault,11,1,5,7.95,4
2026-07-14 12:00:00,Ballari,Burglary,12,1,22,3.62,5
2026-07-14 12:00:00,Mysuru,Theft,12,1,18,3.34,4
2026-07-14 12:00:00,Hubballi-Dharwad,Theft,12,1,37,8.65,8
2026-07-14 13:00:00,Mysuru,Theft,13,1,30,7.78,6
2026-07-14 14:00:00,Kalaburagi,Cybercrime,14,1,44,3.35,10
2026-07-14 14:00:00,Kalaburagi,Burglary,14,1,36,8.41,9
2026-07-14 14:00:00,Bengaluru Urban,Theft,14,1,27,7.33,10
2026-07-14 14:00:00,Ballari,Assault,14,1,37,9.27,7
2026-07-14 15:00:00,Mangaluru,Assault,15,1,32,1.73,5
2026-07-14 15:00:00,Belagavi,Assault,15,1,22,8.46,5
2026-07-14 16:00:00,Davanagere,Cybercrime,16,1,10,6.88,7
2026-07-14 16:00:00,Kalaburagi,Cybercrime,16,1,39,6.93,11
2026-07-14 17:00:00,Mangaluru,Assault,17,1,36,5.5,9
2026-07-14 18:00:00,Mangaluru,Burglary,18,1,42,4.71,7
2026-07-14 18:00:00,Mysuru,Cybercrime,18,1,3,8.09,4
2026-07-14 18:00:00,Shivamogga,Burglary,18,1,3,5.59,3
2026-07-14 18:00:00,Mysuru,Burglary,18,1,30,7.97,6
2026-07-14 19:00:00,Mysuru,Burglary,19,1,35,7.84,6
2026-07-14 19:00:00,Kalaburagi,Theft,19,1,39,2.29,5
2026-07-14 19:00:00,Hubballi-Dharwad,Fraud,19,1,36,6.51,7
2026-07-14 19:00:00,Davanagere,Burglary,19,1,22,3.25,5
2026-07-14 20:00:00,Bengaluru Urban,Cybercrime,20,1,43,2.18,10
2026-07-14 20:00:00,Shivamogga,Fraud,20,1,19,2.42,4
2026-07-14 20:00:00,Shivamogga,Cybercrime,20,1,22,7.29,4
2026-07-14 21:00:00,Mangaluru,Burglary,21,1,36,7.31,7
2026-07-14 22:00:00,Bengaluru Urban,Fraud,22,1,8,5.36,8
2026-07-14 23:00:00,Bengaluru Urban,Fraud,23,1,26,7.45,9
2026-07-14 23:00:00,Kalaburagi,Cybercrime,23,1,6,9.43,5
2026-07-14 23:00:00,Mysuru,Fraud,23,1,16,2.25,5
2026-07-15 00:00:00,Shivamogga,Cybercrime,0,2,31,8.69,7
2026-07-15 00:00:00,Bengaluru Urban,Theft,0,2,34,4.32,13
2026-07-15 00:00:00,Udupi,Cybercrime,0,2,29,2.34,6
2026-07-15 00:00:00,Ballari,Assault,0,2,31,2.21,5
2026-07-15 00:00:00,Bengaluru Urban,Assault,0,2,32,8.28,10
2026-07-15 00:00:00,Bengaluru Urban,Burglary,0,2,27,7.13,13
2026-07-15 00:00:00,Hubballi-Dharwad,Assault,0,2,34,5.2,8
2026-07-15 01:00:00,Bengaluru Urban,Cybercrime,1,2,35,7.98,12
2026-07-15 01:00:00,Belagavi,Theft,1,2,39,3.69,9
2026-07-15 02:00:00,Davanagere,Cybercrime,2,2,39,1.64,7
2026-07-15 02:00:00,Udupi,Assault,2,2,40,3.77,7
2026-07-15 02:00:00,Mysuru,Assault,2,2,40,2.32,6
2026-07-15 02:00:00,Mangaluru,Theft,2,2,3,6.26,7
2026-07-15 03:00:00,Ballari,Burglary,3,2,27,4.0,8
2026-07-15 03:00:00,Udupi,Assault,3,2,22,2.92,4
2026-07-15 03:00:00,Kalaburagi,Fraud,3,2,43,2.36,6
2026-07-15 03:00:00,Udupi,Cybercrime,3,2,31,9.24,9
2026-07-15 04:00:00,Belagavi,Theft,4,2,18,8.73,9
2026-07-15 04:00:00,Davanagere,Cybercrime,4,2,38,2.93,7
2026-07-15 05:00:00,Mysuru,Assault,5,2,21,5.82,5
2026-07-15 05:00:00,Bengaluru Urban,Assault,5,2,2,8.26,6
2026-07-15 05:00:00,Hubballi-Dharwad,Cybercrime,5,2,42,9.14,8
2026-07-15 07:00:00,Bengaluru Urban,Burglary,7,2,32,9.49,9
2026-07-15 08:00:00,Belagavi,Cybercrime,8,2,26,4.11,6
2026-07-15 08:00:00,Kalaburagi,Burglary,8,2,7,4.88,4
2026-07-15 08:00:00,Kalaburagi,Assault,8,2,35,2.52,7
2026-07-15 09:00:00,Udupi,Cybercrime,9,2,27,5.8,7
2026-07-15 09:00:00,Belagavi,Burglary,9,2,33,9.21,8
2026-07-15 10:00:00,Ballari,Fraud,10,2,10,1.29,2
2026-07-15 10:00:00,Shivamogga,Assault,10,2,23,7.39,6
2026-07-15 11:00:00,Ballari,Cybercrime,11,2,19,8.59,9
2026-07-15 12:00:00,Davanagere,Burglary,12,2,17,6.25,4
2026-07-15 12:00:00,Kalaburagi,Theft,12,2,5,3.55,3
2026-07-15 12:00:00,Kalaburagi,Cybercrime,12,2,17,3.4,8
2026-07-15 13:00:00,Bengaluru Urban,Fraud,13,2,5,5.69,7
2026-07-15 14:00:00,Shivamogga,Burglary,14,2,34,2.04,7
2026-07-15 14:00:00,Belagavi,Burglary,14,2,17,4.12,4
2026-07-15 15:00:00,Belagavi,Cybercrime,15,2,17,7.14,7
2026-07-15 15:00:00,Belagavi,Assault,15,2,10,1.33,2
2026-07-15 15:00:00,Davanagere,Fraud,15,2,4,4.56,4
2026-07-15 16:00:00,Bengaluru Urban,Fraud,16,2,10,7.31,7
2026-07-15 16:00:00,Hubballi-Dharwad,Assault,16,2,23,2.98,4
2026-07-15 16:00:00,Bengaluru Urban,Assault,16,2,26,5.23,8
2026-07-15 17:00:00,Udupi,Fraud,17,2,3,2.44,2
2026-07-15 17:00:00,Kalaburagi,Fraud,17,2,43,3.64,7
2026-07-15 18:00:00,Ballari,Fraud,18,2,28,6.31,5
2026-07-15 18:00:00,Bengaluru Urban,Fraud,18,2,2,4.7,5
2026-07-15 19:00:00,Mysuru,Burglary,19,2,15,1.46,3
2026-07-15 19:00:00,Shivamogga,Cybercrime,19,2,29,6.18,6
2026-07-15 19:00:00,Hubballi-Dharwad,Fraud,19,2,41,4.76,8
2026-07-15 20:00:00,Kalaburagi,Theft,20,2,41,2.85,7
2026-07-15 21:00:00,Mangaluru,Burglary,21,2,36,4.1,7
2026-07-15 21:00:00,Bengaluru Urban,Fraud,21,2,16,5.11,7
2026-07-15 21:00:00,Ballari,Fraud,21,2,40,7.08,8
2026-07-15 22:00:00,Hubballi-Dharwad,Assault,22,2,21,8.3,9
2026-07-15 22:00:00,Mysuru,Assault,22,2,40,8.02,10
2026-07-15 22:00:00,Shivamogga,Assault,22,2,11,9.27,7
2026-07-15 23:00:00,Ballari,Cybercrime,23,2,26,9.44,6
2026-07-16 00:00:00,Kalaburagi,Burglary,0,3,37,4.71,10
2026-07-16 00:00:00,Belagavi,Cybercrime,0,3,2,5.32,3
2026-07-16 00:00:00,Bengaluru Urban,Fraud,0,3,3,4.5,6
2026-07-16 01:00:00,Ballari,Cybercrime,1,3,9,5.52,4
2026-07-16 01:00:00,Mysuru,Fraud,1,3,13,5.11,5
2026-07-16 03:00:00,Bengaluru Urban,Theft,3,3,17,4.57,9
2026-07-16 05:00:00,Davanagere,Burglary,5,3,31,3.31,8
2026-07-16 05:00:00,Shivamogga,Cybercrime,5,3,28,5.98,7
2026-07-16 05:00:00,Mangaluru,Fraud,5,3,32,3.01,7
2026-07-16 05:00:00,Belagavi,Fraud,5,3,9,7.63,5
2026-07-16 05:00:00,Mangaluru,Theft,5,3,3,6.2,6
2026-07-16 05:00:00,Mangaluru,Fraud,5,3,34,5.69,7
2026-07-16 05:00:00,Bengaluru Urban,Burglary,5,3,37,9.08,13
2026-07-16 06:00:00,Shivamogga,Theft,6,3,37,5.28,5
2026-07-16 06:00:00,Davanagere,Burglary,6,3,13,6.58,5
2026-07-16 07:00:00,Shivamogga,Theft,7,3,13,3.6,5
2026-07-16 07:00:00,Hubballi-Dharwad,Fraud,7,3,42,8.98,8
2026-07-16 07:00:00,Mangaluru,Fraud,7,3,38,1.66,7
2026-07-16 08:00:00,Shivamogga,Assault,8,3,6,8.78,5
2026-07-16 08:00:00,Ballari,Assault,8,3,10,2.34,1
2026-07-16 09:00:00,Kalaburagi,Cybercrime,9,3,38,6.59,8
2026-07-16 09:00:00,Belagavi,Burglary,9,3,43,8.93,8
2026-07-16 09:00:00,Kalaburagi,Burglary,9,3,31,2.3,5
2026-07-16 09:00:00,Davanagere,Burglary,9,3,17,7.71,7
2026-07-16 09:00:00,Shivamogga,Cybercrime,9,3,30,9.41,7
2026-07-16 09:00:00,Shivamogga,Cybercrime,9,3,14,9.34,5
2026-07-16 10:00:00,Shivamogga,Cybercrime,10,3,37,8.78,11
2026-07-16 10:00:00,Kalaburagi,Burglary,10,3,26,5.18,6
2026-07-16 11:00:00,Belagavi,Burglary,11,3,12,7.74,7
2026-07-16 11:00:00,Mangaluru,Cybercrime,11,3,28,8.57,9
2026-07-16 11:00:00,Hubballi-Dharwad,Fraud,11,3,5,7.89,3
2026-07-16 11:00:00,Davanagere,Fraud,11,3,25,7.28,7
2026-07-16 12:00:00,Shivamogga,Assault,12,3,5,5.62,4
2026-07-16 12:00:00,Mangaluru,Assault,12,3,25,5.84,6
2026-07-16 12:00:00,Kalaburagi,Cybercrime,12,3,4,2.51,4
2026-07-16 12:00:00,Davanagere,Theft,12,3,42,7.35,8
2026-07-16 13:00:00,Ballari,Burglary,13,3,36,2.44,5
2026-07-16 14:00:00,Ballari,Cybercrime,14,3,29,5.66,8
2026-07-16 14:00:00,Ballari,Theft,14,3,20,4.34,4
2026-07-16 15:00:00,Mysuru,Assault,15,3,42,6.3,8
2026-07-16 15:00:00,Bengaluru Urban,Theft,15,3,5,4.64,5
2026-07-16 15:00:00,Davanagere,Assault,15,3,2,3.47,2
2026-07-16 17:00:00,Udupi,Cybercrime,17,3,40,5.51,8
2026-07-16 17:00:00,Udupi,Cybercrime,17,3,3,6.14,2
2026-07-16 18:00:00,Davanagere,Cybercrime,18,3,18,6.31,5
2026-07-16 18:00:00,Mangaluru,Assault,18,3,3,7.49,4
2026-07-16 18:00:00,Shivamogga,Burglary,18,3,11,4.39,4
2026-07-16 20:00:00,Udupi,Cybercrime,20,3,8,6.88,4
2026-07-16 20:00:00,Mysuru,Cybercrime,20,3,18,9.47,6
2026-07-16 20:00:00,Shivamogga,Theft,20,3,18,3.11,4
2026-07-16 21:00:00,Mysuru,Burglary,21,3,41,3.97,7
2026-07-16 21:00:00,Mysuru,Theft,21,3,3,3.25,2
2026-07-16 21:00:00,Udupi,Fraud,21,3,40,5.03,7
2026-07-16 21:00:00,Belagavi,Burglary,21,3,41,7.58,7
2026-07-16 22:00:00,Kalaburagi,Cybercrime,22,3,13,2.8,4
2026-07-16 22:00:00,Udupi,Theft,22,3,2,9.38,4
2026-07-16 23:00:00,Davanagere,Burglary,23,3,33,8.23,7
2026-07-16 23:00:00,Mangaluru,Fraud,23,3,38,9.3,7
2026-07-16 23:00:00,Mysuru,Burglary,23,3,19,2.25,5
2026-07-16 23:00:00,Bengaluru Urban,Theft,23,3,29,9.25,11
2026-07-16 23:00:00,Udupi,Fraud,23,3,29,8.88,7
2026-07-16 23:00:00,Hubballi-Dharwad,Assault,23,3,7,2.39,5
2026-07-17 00:00:00,Hubballi-Dharwad,Fraud,0,4,17,8.11,6
2026-07-17 00:00:00,Bengaluru Urban,Cybercrime,0,4,31,4.3,10
2026-07-17 00:00:00,Belagavi,Cybercrime,0,4,31,7.81,6
2026-07-17 00:00:00,Mysuru,Cybercrime,0,4,6,9.4,5
2026-07-17 00:00:00,Ballari,Assault,0,4,21,1.45,4
2026-07-17 01:00:00,Hubballi-Dharwad,Burglary,1,4,39,3.44,9
2026-07-17 02:00:00,Belagavi,Burglary,2,4,25,4.52,8
2026-07-17 02:00:00,Bengaluru Urban,Fraud,2,4,25,6.43,8
2026-07-17 04:00:00,Belagavi,Burglary,4,4,8,5.98,8
2026-07-17 04:00:00,Hubballi-Dharwad,Assault,4,4,13,5.27,2
2026-07-17 04:00:00,Ballari,Theft,4,4,4,2.19,3
2026-07-17 05:00:00,Ballari,Cybercrime,5,4,22,8.56,7
2026-07-17 05:00:00,Davanagere,Fraud,5,4,31,6.83,6
2026-07-17 06:00:00,Ballari,Assault,6,4,6,4.19,1
2026-07-17 07:00:00,Udupi,Burglary,7,4,12,3.34,4
2026-07-17 08:00:00,Mangaluru,Assault,8,4,35,5.32,8
2026-07-17 08:00:00,Mysuru,Theft,8,4,27,2.3,5
2026-07-17 09:00:00,Udupi,Burglary,9,4,23,2.64,5
2026-07-17 09:00:00,Kalaburagi,Fraud,9,4,37,6.33,8
2026-07-17 10:00:00,Bengaluru Urban,Fraud,10,4,26,3.95,9
2026-07-17 11:00:00,Belagavi,Cybercrime,11,4,37,6.83,11
2026-07-17 12:00:00,Davanagere,Assault,12,4,9,6.25,4
2026-07-17 12:00:00,Hubballi-Dharwad,Cybercrime,12,4,29,7.16,8
2026-07-17 13:00:00,Udupi,Fraud,13,4,12,1.92,3
2026-07-17 13:00:00,Bengaluru Urban,Burglary,13,4,33,4.88,10
2026-07-17 15:00:00,Kalaburagi,Theft,15,4,16,6.19,3
2026-07-17 15:00:00,Udupi,Cybercrime,15,4,38,7.55,9
2026-07-17 15:00:00,Ballari,Assault,15,4,5,8.77,5
2026-07-17 15:00:00,Shivamogga,Burglary,15,4,16,2.8,4
2026-07-17 16:00:00,Mangaluru,Burglary,16,4,41,2.27,8
2026-07-17 16:00:00,Mysuru,Theft,16,4,20,9.02,6
2026-07-17 17:00:00,Kalaburagi,Cybercrime,17,4,33,5.05,8
2026-07-17 18:00:00,Mangaluru,Cybercrime,18,4,18,8.7,4
2026-07-17 18:00:00,Mangaluru,Assault,18,4,19,2.87,4
2026-07-17 19:00:00,Hubballi-Dharwad,Cybercrime,19,4,40,6.22,9
2026-07-17 19:00:00,Davanagere,Fraud,19,4,42,2.87,7
2026-07-17 19:00:00,Davanagere,Assault,19,4,13,4.05,7
2026-07-17 20:00:00,Davanagere,Theft,20,4,32,7.94,6
2026-07-17 20:00:00,Mangaluru,Cybercrime,20,4,35,3.52,6
2026-07-17 20:00:00,Davanagere,Burglary,20,4,26,4.47,5
2026-07-17 21:00:00,Davanagere,Assault,21,4,31,8.72,9
2026-07-17 21:00:00,Mysuru,Burglary,21,4,34,6.26,8
2026-07-17 21:00:00,Shivamogga,Fraud,21,4,9,5.47,4
2026-07-17 21:00:00,Mangaluru,Fraud,21,4,12,8.94,5
2026-07-17 22:00:00,Hubballi-Dharwad,Burglary,22,4,32,2.0,6
2026-07-17 23:00:00,Mangaluru,Assault,23,4,44,1.81,11
2026-07-17 23:00:00,Mysuru,Theft,23,4,39,6.49,8
2026-07-18 00:00:00,Ballari,Assault,0,5,29,7.38,6
2026-07-18 00:00:00,Mangaluru,Theft,0,5,38,3.19,8
2026-07-18 01:00:00,Mangaluru,Theft,1,5,21,4.54,9
2026-07-18 01:00:00,Davanagere,Theft,1,5,18,6.1,8
2026-07-18 02:00:00,Hubballi-Dharwad,Theft,2,5,17,6.49,9
2026-07-18 03:00:00,Belagavi,Cybercrime,3,5,8,3.28,4
2026-07-18 03:00:00,Udupi,Cybercrime,3,5,23,1.29,5
2026-07-18 04:00:00,Davanagere,Cybercrime,4,5,42,4.46,7
2026-07-18 04:00:00,Ballari,Theft,4,5,6,2.72,5
2026-07-18 04:00:00,Shivamogga,Theft,4,5,39,4.0,10
2026-07-18 05:00:00,Hubballi-Dharwad,Cybercrime,5,5,41,4.4,8
2026-07-18 05:00:00,Hubballi-Dharwad,Cybercrime,5,5,18,8.81,5
2026-07-18 06:00:00,Shivamogga,Burglary,6,5,5,3.41,4
2026-07-18 07:00:00,Belagavi,Burglary,7,5,41,5.06,8
2026-07-18 08:00:00,Hubballi-Dharwad,Theft,8,5,19,1.63,4
2026-07-18 08:00:00,Belagavi,Burglary,8,5,34,1.47,6
2026-07-18 08:00:00,Mysuru,Cybercrime,8,5,12,1.99,2
2026-07-18 08:00:00,Bengaluru Urban,Assault,8,5,20,2.79,9
2026-07-18 09:00:00,Belagavi,Cybercrime,9,5,30,5.96,7
2026-07-18 10:00:00,Mangaluru,Theft,10,5,37,3.8,7
2026-07-18 10:00:00,Mysuru,Theft,10,5,32,7.53,6
2026-07-18 10:00:00,Udupi,Assault,10,5,15,4.96,4
2026-07-18 10:00:00,Ballari,Fraud,10,5,6,7.91,5
2026-07-18 10:00:00,Davanagere,Fraud,10,5,15,2.23,3
2026-07-18 10:00:00,Kalaburagi,Theft,10,5,17,4.5,5
2026-07-18 11:00:00,Mysuru,Theft,11,5,42,5.89,7
2026-07-18 12:00:00,Ballari,Burglary,12,5,13,5.78,4
2026-07-18 13:00:00,Hubballi-Dharwad,Theft,13,5,35,8.32,7
2026-07-18 13:00:00,Hubballi-Dharwad,Fraud,13,5,41,1.9,6
2026-07-18 13:00:00,Bengaluru Urban,Burglary,13,5,31,1.54,7
2026-07-18 13:00:00,Bengaluru Urban,Assault,13,5,27,3.53,9
2026-07-18 14:00:00,Belagavi,Burglary,14,5,38,7.83,9
2026-07-18 14:00:00,Ballari,Assault,14,5,19,3.02,4
2026-07-18 14:00:00,Davanagere,Fraud,14,5,33,5.1,7
2026-07-18 15:00:00,Belagavi,Assault,15,5,38,5.54,8
2026-07-18 15:00:00,Mysuru,Theft,15,5,24,6.66,6
2026-07-18 15:00:00,Mangaluru,Theft,15,5,32,4.84,6
2026-07-18 15:00:00,Bengaluru Urban,Assault,15,5,14,2.03,8
2026-07-18 18:00:00,Shivamogga,Assault,18,5,21,2.75,4
2026-07-18 18:00:00,Davanagere,Cybercrime,18,5,17,6.8,4
2026-07-18 19:00:00,Mysuru,Cybercrime,19,5,28,9.49,9
2026-07-18 19:00:00,Shivamogga,Assault,19,5,22,1.85,7
2026-07-18 19:00:00,Mysuru,Assault,19,5,11,4.23,4
